code,codetype,code_description,event
M06269,ICD10CM,Rheumatologic_disease,cci
M06271,ICD10CM,Rheumatologic_disease,cci
M06272,ICD10CM,Rheumatologic_disease,cci
M06279,ICD10CM,Rheumatologic_disease,cci
M0628,ICD10CM,Rheumatologic_disease,cci
M0629,ICD10CM,Rheumatologic_disease,cci
M0630,ICD10CM,Rheumatologic_disease,cci
M06311,ICD10CM,Rheumatologic_disease,cci
M06312,ICD10CM,Rheumatologic_disease,cci
M06319,ICD10CM,Rheumatologic_disease,cci
M06321,ICD10CM,Rheumatologic_disease,cci
M06322,ICD10CM,Rheumatologic_disease,cci
M06329,ICD10CM,Rheumatologic_disease,cci
M06331,ICD10CM,Rheumatologic_disease,cci
M06332,ICD10CM,Rheumatologic_disease,cci
M06339,ICD10CM,Rheumatologic_disease,cci
M06341,ICD10CM,Rheumatologic_disease,cci
M06342,ICD10CM,Rheumatologic_disease,cci
M06349,ICD10CM,Rheumatologic_disease,cci
M06351,ICD10CM,Rheumatologic_disease,cci
M06352,ICD10CM,Rheumatologic_disease,cci
M06359,ICD10CM,Rheumatologic_disease,cci
M06361,ICD10CM,Rheumatologic_disease,cci
M06362,ICD10CM,Rheumatologic_disease,cci
M06369,ICD10CM,Rheumatologic_disease,cci
M06371,ICD10CM,Rheumatologic_disease,cci
M06372,ICD10CM,Rheumatologic_disease,cci
M06379,ICD10CM,Rheumatologic_disease,cci
M0638,ICD10CM,Rheumatologic_disease,cci
M0639,ICD10CM,Rheumatologic_disease,cci
M064,ICD10CM,Rheumatologic_disease,cci
M0680,ICD10CM,Rheumatologic_disease,cci
M06811,ICD10CM,Rheumatologic_disease,cci
M06812,ICD10CM,Rheumatologic_disease,cci
M06819,ICD10CM,Rheumatologic_disease,cci
M06821,ICD10CM,Rheumatologic_disease,cci
M06822,ICD10CM,Rheumatologic_disease,cci
M06829,ICD10CM,Rheumatologic_disease,cci
M06831,ICD10CM,Rheumatologic_disease,cci
M06832,ICD10CM,Rheumatologic_disease,cci
M06839,ICD10CM,Rheumatologic_disease,cci
M06841,ICD10CM,Rheumatologic_disease,cci
M06842,ICD10CM,Rheumatologic_disease,cci
M06849,ICD10CM,Rheumatologic_disease,cci
M06851,ICD10CM,Rheumatologic_disease,cci
M06852,ICD10CM,Rheumatologic_disease,cci
M06859,ICD10CM,Rheumatologic_disease,cci
M06861,ICD10CM,Rheumatologic_disease,cci
M06862,ICD10CM,Rheumatologic_disease,cci
M06869,ICD10CM,Rheumatologic_disease,cci
M06871,ICD10CM,Rheumatologic_disease,cci
M06872,ICD10CM,Rheumatologic_disease,cci
M06879,ICD10CM,Rheumatologic_disease,cci
M0688,ICD10CM,Rheumatologic_disease,cci
M0689,ICD10CM,Rheumatologic_disease,cci
M069,ICD10CM,Rheumatologic_disease,cci
M315,ICD10CM,Rheumatologic_disease,cci
M32,ICD10CM,Rheumatologic_disease,cci
M320,ICD10CM,Rheumatologic_disease,cci
M3210,ICD10CM,Rheumatologic_disease,cci
M3211,ICD10CM,Rheumatologic_disease,cci
M3212,ICD10CM,Rheumatologic_disease,cci
M3213,ICD10CM,Rheumatologic_disease,cci
M3214,ICD10CM,Rheumatologic_disease,cci
M3215,ICD10CM,Rheumatologic_disease,cci
M3219,ICD10CM,Rheumatologic_disease,cci
M328,ICD10CM,Rheumatologic_disease,cci
M329,ICD10CM,Rheumatologic_disease,cci
M33,ICD10CM,Rheumatologic_disease,cci
M3300,ICD10CM,Rheumatologic_disease,cci
M3301,ICD10CM,Rheumatologic_disease,cci
M3302,ICD10CM,Rheumatologic_disease,cci
M3303,ICD10CM,Rheumatologic_disease,cci
M3309,ICD10CM,Rheumatologic_disease,cci
M3310,ICD10CM,Rheumatologic_disease,cci
M3311,ICD10CM,Rheumatologic_disease,cci
M3312,ICD10CM,Rheumatologic_disease,cci
M3313,ICD10CM,Rheumatologic_disease,cci
M3319,ICD10CM,Rheumatologic_disease,cci
M3320,ICD10CM,Rheumatologic_disease,cci
M3321,ICD10CM,Rheumatologic_disease,cci
M3322,ICD10CM,Rheumatologic_disease,cci
M3329,ICD10CM,Rheumatologic_disease,cci
M3390,ICD10CM,Rheumatologic_disease,cci
M3391,ICD10CM,Rheumatologic_disease,cci
M3392,ICD10CM,Rheumatologic_disease,cci
M3393,ICD10CM,Rheumatologic_disease,cci
M3399,ICD10CM,Rheumatologic_disease,cci
M34,ICD10CM,Rheumatologic_disease,cci
M340,ICD10CM,Rheumatologic_disease,cci
M341,ICD10CM,Rheumatologic_disease,cci
M342,ICD10CM,Rheumatologic_disease,cci
M3481,ICD10CM,Rheumatologic_disease,cci
M3482,ICD10CM,Rheumatologic_disease,cci
M3483,ICD10CM,Rheumatologic_disease,cci
M3489,ICD10CM,Rheumatologic_disease,cci
M349,ICD10CM,Rheumatologic_disease,cci
M351,ICD10CM,Rheumatologic_disease,cci
M353,ICD10CM,Rheumatologic_disease,cci
M360,ICD10CM,Rheumatologic_disease,cci
4465,ICD10CM,Rheumatologic_disease,cci
7100,ICD10CM,Rheumatologic_disease,cci
7101,ICD10CM,Rheumatologic_disease,cci
7102,ICD10CM,Rheumatologic_disease,cci
7103,ICD10CM,Rheumatologic_disease,cci
7104,ICD10CM,Rheumatologic_disease,cci
7140,ICD10CM,Rheumatologic_disease,cci
7141,ICD10CM,Rheumatologic_disease,cci
7142,ICD10CM,Rheumatologic_disease,cci
7148,ICD10CM,Rheumatologic_disease,cci
71481,ICD10CM,Rheumatologic_disease,cci
71489,ICD10CM,Rheumatologic_disease,cci
725,ICD10CM,Rheumatologic_disease,cci
7251,ICD10CM,Rheumatologic_disease,cci
7252,ICD10CM,Rheumatologic_disease,cci
7253,ICD10CM,Rheumatologic_disease,cci
7254,ICD10CM,Rheumatologic_disease,cci
K25,ICD10CM,Peptic_ulcer_disease,cci
K250,ICD10CM,Peptic_ulcer_disease,cci
K251,ICD10CM,Peptic_ulcer_disease,cci
K252,ICD10CM,Peptic_ulcer_disease,cci
K253,ICD10CM,Peptic_ulcer_disease,cci
K254,ICD10CM,Peptic_ulcer_disease,cci
K255,ICD10CM,Peptic_ulcer_disease,cci
K256,ICD10CM,Peptic_ulcer_disease,cci
K257,ICD10CM,Peptic_ulcer_disease,cci
K259,ICD10CM,Peptic_ulcer_disease,cci
K26,ICD10CM,Peptic_ulcer_disease,cci
K260,ICD10CM,Peptic_ulcer_disease,cci
K261,ICD10CM,Peptic_ulcer_disease,cci
K262,ICD10CM,Peptic_ulcer_disease,cci
K263,ICD10CM,Peptic_ulcer_disease,cci
K264,ICD10CM,Peptic_ulcer_disease,cci
K265,ICD10CM,Peptic_ulcer_disease,cci
K266,ICD10CM,Peptic_ulcer_disease,cci
K267,ICD10CM,Peptic_ulcer_disease,cci
K269,ICD10CM,Peptic_ulcer_disease,cci
K27,ICD10CM,Peptic_ulcer_disease,cci
K270,ICD10CM,Peptic_ulcer_disease,cci
K271,ICD10CM,Peptic_ulcer_disease,cci
K272,ICD10CM,Peptic_ulcer_disease,cci
K273,ICD10CM,Peptic_ulcer_disease,cci
K274,ICD10CM,Peptic_ulcer_disease,cci
K275,ICD10CM,Peptic_ulcer_disease,cci
K276,ICD10CM,Peptic_ulcer_disease,cci
K277,ICD10CM,Peptic_ulcer_disease,cci
K279,ICD10CM,Peptic_ulcer_disease,cci
K28,ICD10CM,Peptic_ulcer_disease,cci
K280,ICD10CM,Peptic_ulcer_disease,cci
K281,ICD10CM,Peptic_ulcer_disease,cci
K282,ICD10CM,Peptic_ulcer_disease,cci
K283,ICD10CM,Peptic_ulcer_disease,cci
K284,ICD10CM,Peptic_ulcer_disease,cci
K285,ICD10CM,Peptic_ulcer_disease,cci
K286,ICD10CM,Peptic_ulcer_disease,cci
K287,ICD10CM,Peptic_ulcer_disease,cci
K289,ICD10CM,Peptic_ulcer_disease,cci
531,ICD10CM,Peptic_ulcer_disease,cci
5310,ICD10CM,Peptic_ulcer_disease,cci
53100,ICD10CM,Peptic_ulcer_disease,cci
53101,ICD10CM,Peptic_ulcer_disease,cci
5311,ICD10CM,Peptic_ulcer_disease,cci
53110,ICD10CM,Peptic_ulcer_disease,cci
53111,ICD10CM,Peptic_ulcer_disease,cci
5312,ICD10CM,Peptic_ulcer_disease,cci
53120,ICD10CM,Peptic_ulcer_disease,cci
53121,ICD10CM,Peptic_ulcer_disease,cci
5313,ICD10CM,Peptic_ulcer_disease,cci
53130,ICD10CM,Peptic_ulcer_disease,cci
53131,ICD10CM,Peptic_ulcer_disease,cci
5314,ICD10CM,Peptic_ulcer_disease,cci
53140,ICD10CM,Peptic_ulcer_disease,cci
53141,ICD10CM,Peptic_ulcer_disease,cci
5315,ICD10CM,Peptic_ulcer_disease,cci
53150,ICD10CM,Peptic_ulcer_disease,cci
53151,ICD10CM,Peptic_ulcer_disease,cci
5316,ICD10CM,Peptic_ulcer_disease,cci
53160,ICD10CM,Peptic_ulcer_disease,cci
53161,ICD10CM,Peptic_ulcer_disease,cci
5317,ICD10CM,Peptic_ulcer_disease,cci
53170,ICD10CM,Peptic_ulcer_disease,cci
53171,ICD10CM,Peptic_ulcer_disease,cci
5319,ICD10CM,Peptic_ulcer_disease,cci
53190,ICD10CM,Peptic_ulcer_disease,cci
53191,ICD10CM,Peptic_ulcer_disease,cci
532,ICD10CM,Peptic_ulcer_disease,cci
5320,ICD10CM,Peptic_ulcer_disease,cci
53200,ICD10CM,Peptic_ulcer_disease,cci
53201,ICD10CM,Peptic_ulcer_disease,cci
5321,ICD10CM,Peptic_ulcer_disease,cci
53210,ICD10CM,Peptic_ulcer_disease,cci
53211,ICD10CM,Peptic_ulcer_disease,cci
5322,ICD10CM,Peptic_ulcer_disease,cci
53220,ICD10CM,Peptic_ulcer_disease,cci
53221,ICD10CM,Peptic_ulcer_disease,cci
5323,ICD10CM,Peptic_ulcer_disease,cci
53230,ICD10CM,Peptic_ulcer_disease,cci
53231,ICD10CM,Peptic_ulcer_disease,cci
5324,ICD10CM,Peptic_ulcer_disease,cci
53240,ICD10CM,Peptic_ulcer_disease,cci
53241,ICD10CM,Peptic_ulcer_disease,cci
5325,ICD10CM,Peptic_ulcer_disease,cci
53250,ICD10CM,Peptic_ulcer_disease,cci
53251,ICD10CM,Peptic_ulcer_disease,cci
5326,ICD10CM,Peptic_ulcer_disease,cci
53260,ICD10CM,Peptic_ulcer_disease,cci
53261,ICD10CM,Peptic_ulcer_disease,cci
5327,ICD10CM,Peptic_ulcer_disease,cci
53270,ICD10CM,Peptic_ulcer_disease,cci
53271,ICD10CM,Peptic_ulcer_disease,cci
5329,ICD10CM,Peptic_ulcer_disease,cci
53290,ICD10CM,Peptic_ulcer_disease,cci
53291,ICD10CM,Peptic_ulcer_disease,cci
533,ICD10CM,Peptic_ulcer_disease,cci
5330,ICD10CM,Peptic_ulcer_disease,cci
53300,ICD10CM,Peptic_ulcer_disease,cci
53301,ICD10CM,Peptic_ulcer_disease,cci
5331,ICD10CM,Peptic_ulcer_disease,cci
53310,ICD10CM,Peptic_ulcer_disease,cci
53311,ICD10CM,Peptic_ulcer_disease,cci
5332,ICD10CM,Peptic_ulcer_disease,cci
53320,ICD10CM,Peptic_ulcer_disease,cci
53321,ICD10CM,Peptic_ulcer_disease,cci
5333,ICD10CM,Peptic_ulcer_disease,cci
53330,ICD10CM,Peptic_ulcer_disease,cci
53331,ICD10CM,Peptic_ulcer_disease,cci
5334,ICD10CM,Peptic_ulcer_disease,cci
53340,ICD10CM,Peptic_ulcer_disease,cci
53341,ICD10CM,Peptic_ulcer_disease,cci
5335,ICD10CM,Peptic_ulcer_disease,cci
53350,ICD10CM,Peptic_ulcer_disease,cci
53351,ICD10CM,Peptic_ulcer_disease,cci
5336,ICD10CM,Peptic_ulcer_disease,cci
53360,ICD10CM,Peptic_ulcer_disease,cci
53361,ICD10CM,Peptic_ulcer_disease,cci
5337,ICD10CM,Peptic_ulcer_disease,cci
53370,ICD10CM,Peptic_ulcer_disease,cci
53371,ICD10CM,Peptic_ulcer_disease,cci
5339,ICD10CM,Peptic_ulcer_disease,cci
53390,ICD10CM,Peptic_ulcer_disease,cci
53391,ICD10CM,Peptic_ulcer_disease,cci
534,ICD10CM,Peptic_ulcer_disease,cci
5340,ICD10CM,Peptic_ulcer_disease,cci
53400,ICD10CM,Peptic_ulcer_disease,cci
53401,ICD10CM,Peptic_ulcer_disease,cci
5341,ICD10CM,Peptic_ulcer_disease,cci
53410,ICD10CM,Peptic_ulcer_disease,cci
53411,ICD10CM,Peptic_ulcer_disease,cci
5342,ICD10CM,Peptic_ulcer_disease,cci
53420,ICD10CM,Peptic_ulcer_disease,cci
53421,ICD10CM,Peptic_ulcer_disease,cci
5343,ICD10CM,Peptic_ulcer_disease,cci
53430,ICD10CM,Peptic_ulcer_disease,cci
53431,ICD10CM,Peptic_ulcer_disease,cci
5344,ICD10CM,Peptic_ulcer_disease,cci
53440,ICD10CM,Peptic_ulcer_disease,cci
53441,ICD10CM,Peptic_ulcer_disease,cci
5345,ICD10CM,Peptic_ulcer_disease,cci
53450,ICD10CM,Peptic_ulcer_disease,cci
53451,ICD10CM,Peptic_ulcer_disease,cci
5346,ICD10CM,Peptic_ulcer_disease,cci
53460,ICD10CM,Peptic_ulcer_disease,cci
53461,ICD10CM,Peptic_ulcer_disease,cci
5347,ICD10CM,Peptic_ulcer_disease,cci
53470,ICD10CM,Peptic_ulcer_disease,cci
53471,ICD10CM,Peptic_ulcer_disease,cci
5349,ICD10CM,Peptic_ulcer_disease,cci
53490,ICD10CM,Peptic_ulcer_disease,cci
53491,ICD10CM,Peptic_ulcer_disease,cci
B18,ICD10CM,Mild_liver_disease,cci
B180,ICD10CM,Mild_liver_disease,cci
B181,ICD10CM,Mild_liver_disease,cci
B182,ICD10CM,Mild_liver_disease,cci
B188,ICD10CM,Mild_liver_disease,cci
B189,ICD10CM,Mild_liver_disease,cci
K700,ICD10CM,Mild_liver_disease,cci
K7010,ICD10CM,Mild_liver_disease,cci
K7011,ICD10CM,Mild_liver_disease,cci
K702,ICD10CM,Mild_liver_disease,cci
K7030,ICD10CM,Mild_liver_disease,cci
K7031,ICD10CM,Mild_liver_disease,cci
K709,ICD10CM,Mild_liver_disease,cci
K713,ICD10CM,Mild_liver_disease,cci
K714,ICD10CM,Mild_liver_disease,cci
K7150,ICD10CM,Mild_liver_disease,cci
K7151,ICD10CM,Mild_liver_disease,cci
K717,ICD10CM,Mild_liver_disease,cci
K73,ICD10CM,Mild_liver_disease,cci
K730,ICD10CM,Mild_liver_disease,cci
K731,ICD10CM,Mild_liver_disease,cci
K732,ICD10CM,Mild_liver_disease,cci
K738,ICD10CM,Mild_liver_disease,cci
K739,ICD10CM,Mild_liver_disease,cci
K74,ICD10CM,Mild_liver_disease,cci
K740,ICD10CM,Mild_liver_disease,cci
K741,ICD10CM,Mild_liver_disease,cci
K742,ICD10CM,Mild_liver_disease,cci
K743,ICD10CM,Mild_liver_disease,cci
K744,ICD10CM,Mild_liver_disease,cci
K745,ICD10CM,Mild_liver_disease,cci
K7460,ICD10CM,Mild_liver_disease,cci
K7469,ICD10CM,Mild_liver_disease,cci
K760,ICD10CM,Mild_liver_disease,cci
K762,ICD10CM,Mild_liver_disease,cci
K763,ICD10CM,Mild_liver_disease,cci
K764,ICD10CM,Mild_liver_disease,cci
K7681,ICD10CM,Mild_liver_disease,cci
K7689,ICD10CM,Mild_liver_disease,cci
K769,ICD10CM,Mild_liver_disease,cci
Z944,ICD10CM,Mild_liver_disease,cci
07022,ICD10CM,Mild_liver_disease,cci
07023,ICD10CM,Mild_liver_disease,cci
07032,ICD10CM,Mild_liver_disease,cci
07033,ICD10CM,Mild_liver_disease,cci
07044,ICD10CM,Mild_liver_disease,cci
07054,ICD10CM,Mild_liver_disease,cci
0706,ICD10CM,Mild_liver_disease,cci
0709,ICD10CM,Mild_liver_disease,cci
570,ICD10CM,Mild_liver_disease,cci
571,ICD10CM,Mild_liver_disease,cci
5710,ICD10CM,Mild_liver_disease,cci
5711,ICD10CM,Mild_liver_disease,cci
5712,ICD10CM,Mild_liver_disease,cci
5713,ICD10CM,Mild_liver_disease,cci
5714,ICD10CM,Mild_liver_disease,cci
57140,ICD10CM,Mild_liver_disease,cci
57141,ICD10CM,Mild_liver_disease,cci
57142,ICD10CM,Mild_liver_disease,cci
57149,ICD10CM,Mild_liver_disease,cci
5715,ICD10CM,Mild_liver_disease,cci
5716,ICD10CM,Mild_liver_disease,cci
5717,ICD10CM,Mild_liver_disease,cci
5718,ICD10CM,Mild_liver_disease,cci
5719,ICD10CM,Mild_liver_disease,cci
5733,ICD10CM,Mild_liver_disease,cci
5734,ICD10CM,Mild_liver_disease,cci
5738,ICD10CM,Mild_liver_disease,cci
5739,ICD10CM,Mild_liver_disease,cci
V427,ICD10CM,Mild_liver_disease,cci
E1010,ICD10CM,Diabetes_without_chronic_complication,cci
E1011,ICD10CM,Diabetes_without_chronic_complication,cci
E10610,ICD10CM,Diabetes_without_chronic_complication,cci
E10618,ICD10CM,Diabetes_without_chronic_complication,cci
E10620,ICD10CM,Diabetes_without_chronic_complication,cci
E10621,ICD10CM,Diabetes_without_chronic_complication,cci
E10622,ICD10CM,Diabetes_without_chronic_complication,cci
E10628,ICD10CM,Diabetes_without_chronic_complication,cci
E10630,ICD10CM,Diabetes_without_chronic_complication,cci
E10638,ICD10CM,Diabetes_without_chronic_complication,cci
E10641,ICD10CM,Diabetes_without_chronic_complication,cci
E10649,ICD10CM,Diabetes_without_chronic_complication,cci
E1065,ICD10CM,Diabetes_without_chronic_complication,cci
E1069,ICD10CM,Diabetes_without_chronic_complication,cci
E108,ICD10CM,Diabetes_without_chronic_complication,cci
E109,ICD10CM,Diabetes_without_chronic_complication,cci
E1100,ICD10CM,Diabetes_without_chronic_complication,cci
E1101,ICD10CM,Diabetes_without_chronic_complication,cci
E1110,ICD10CM,Diabetes_without_chronic_complication,cci
E1111,ICD10CM,Diabetes_without_chronic_complication,cci
E11610,ICD10CM,Diabetes_without_chronic_complication,cci
E11618,ICD10CM,Diabetes_without_chronic_complication,cci
E11620,ICD10CM,Diabetes_without_chronic_complication,cci
E11621,ICD10CM,Diabetes_without_chronic_complication,cci
E11622,ICD10CM,Diabetes_without_chronic_complication,cci
E11628,ICD10CM,Diabetes_without_chronic_complication,cci
E11630,ICD10CM,Diabetes_without_chronic_complication,cci
E11638,ICD10CM,Diabetes_without_chronic_complication,cci
E11641,ICD10CM,Diabetes_without_chronic_complication,cci
E11649,ICD10CM,Diabetes_without_chronic_complication,cci
E1165,ICD10CM,Diabetes_without_chronic_complication,cci
E1169,ICD10CM,Diabetes_without_chronic_complication,cci
E118,ICD10CM,Diabetes_without_chronic_complication,cci
E119,ICD10CM,Diabetes_without_chronic_complication,cci
E1300,ICD10CM,Diabetes_without_chronic_complication,cci
E1301,ICD10CM,Diabetes_without_chronic_complication,cci
E1310,ICD10CM,Diabetes_without_chronic_complication,cci
E1311,ICD10CM,Diabetes_without_chronic_complication,cci
E13610,ICD10CM,Diabetes_without_chronic_complication,cci
E13618,ICD10CM,Diabetes_without_chronic_complication,cci
E13620,ICD10CM,Diabetes_without_chronic_complication,cci
E13621,ICD10CM,Diabetes_without_chronic_complication,cci
E13622,ICD10CM,Diabetes_without_chronic_complication,cci
E13628,ICD10CM,Diabetes_without_chronic_complication,cci
E13630,ICD10CM,Diabetes_without_chronic_complication,cci
E13638,ICD10CM,Diabetes_without_chronic_complication,cci
E13641,ICD10CM,Diabetes_without_chronic_complication,cci
E13649,ICD10CM,Diabetes_without_chronic_complication,cci
E1365,ICD10CM,Diabetes_without_chronic_complication,cci
E1369,ICD10CM,Diabetes_without_chronic_complication,cci
E138,ICD10CM,Diabetes_without_chronic_complication,cci
E139,ICD10CM,Diabetes_without_chronic_complication,cci
2500,ICD10CM,Diabetes_without_chronic_complication,cci
25000,ICD10CM,Diabetes_without_chronic_complication,cci
25001,ICD10CM,Diabetes_without_chronic_complication,cci
25002,ICD10CM,Diabetes_without_chronic_complication,cci
25003,ICD10CM,Diabetes_without_chronic_complication,cci
2501,ICD10CM,Diabetes_without_chronic_complication,cci
25010,ICD10CM,Diabetes_without_chronic_complication,cci
25011,ICD10CM,Diabetes_without_chronic_complication,cci
25012,ICD10CM,Diabetes_without_chronic_complication,cci
25013,ICD10CM,Diabetes_without_chronic_complication,cci
2502,ICD10CM,Diabetes_without_chronic_complication,cci
25020,ICD10CM,Diabetes_without_chronic_complication,cci
25021,ICD10CM,Diabetes_without_chronic_complication,cci
25022,ICD10CM,Diabetes_without_chronic_complication,cci
25023,ICD10CM,Diabetes_without_chronic_complication,cci
2503,ICD10CM,Diabetes_without_chronic_complication,cci
25030,ICD10CM,Diabetes_without_chronic_complication,cci
25031,ICD10CM,Diabetes_without_chronic_complication,cci
25032,ICD10CM,Diabetes_without_chronic_complication,cci
25033,ICD10CM,Diabetes_without_chronic_complication,cci
2508,ICD10CM,Diabetes_without_chronic_complication,cci
25080,ICD10CM,Diabetes_without_chronic_complication,cci
25081,ICD10CM,Diabetes_without_chronic_complication,cci
25082,ICD10CM,Diabetes_without_chronic_complication,cci
25083,ICD10CM,Diabetes_without_chronic_complication,cci
2509,ICD10CM,Diabetes_without_chronic_complication,cci
25090,ICD10CM,Diabetes_without_chronic_complication,cci
25091,ICD10CM,Diabetes_without_chronic_complication,cci
25092,ICD10CM,Diabetes_without_chronic_complication,cci
25093,ICD10CM,Diabetes_without_chronic_complication,cci
E1021,ICD10CM,Diabetes_with_chronic_complication,cci
E1022,ICD10CM,Diabetes_with_chronic_complication,cci
E1029,ICD10CM,Diabetes_with_chronic_complication,cci
E10311,ICD10CM,Diabetes_with_chronic_complication,cci
E10319,ICD10CM,Diabetes_with_chronic_complication,cci
E10321,ICD10CM,Diabetes_with_chronic_complication,cci
E103211,ICD10CM,Diabetes_with_chronic_complication,cci
E103212,ICD10CM,Diabetes_with_chronic_complication,cci
E103213,ICD10CM,Diabetes_with_chronic_complication,cci
E103219,ICD10CM,Diabetes_with_chronic_complication,cci
E10329,ICD10CM,Diabetes_with_chronic_complication,cci
E103291,ICD10CM,Diabetes_with_chronic_complication,cci
E103292,ICD10CM,Diabetes_with_chronic_complication,cci
E103293,ICD10CM,Diabetes_with_chronic_complication,cci
E103299,ICD10CM,Diabetes_with_chronic_complication,cci
E10331,ICD10CM,Diabetes_with_chronic_complication,cci
E103311,ICD10CM,Diabetes_with_chronic_complication,cci
E103312,ICD10CM,Diabetes_with_chronic_complication,cci
E103313,ICD10CM,Diabetes_with_chronic_complication,cci
E103319,ICD10CM,Diabetes_with_chronic_complication,cci
E10339,ICD10CM,Diabetes_with_chronic_complication,cci
E103391,ICD10CM,Diabetes_with_chronic_complication,cci
E103392,ICD10CM,Diabetes_with_chronic_complication,cci
E103393,ICD10CM,Diabetes_with_chronic_complication,cci
E103399,ICD10CM,Diabetes_with_chronic_complication,cci
E10341,ICD10CM,Diabetes_with_chronic_complication,cci
E103411,ICD10CM,Diabetes_with_chronic_complication,cci
E103412,ICD10CM,Diabetes_with_chronic_complication,cci
E103413,ICD10CM,Diabetes_with_chronic_complication,cci
E103419,ICD10CM,Diabetes_with_chronic_complication,cci
E10349,ICD10CM,Diabetes_with_chronic_complication,cci
E103491,ICD10CM,Diabetes_with_chronic_complication,cci
E103492,ICD10CM,Diabetes_with_chronic_complication,cci
E103493,ICD10CM,Diabetes_with_chronic_complication,cci
E103499,ICD10CM,Diabetes_with_chronic_complication,cci
E10351,ICD10CM,Diabetes_with_chronic_complication,cci
E103511,ICD10CM,Diabetes_with_chronic_complication,cci
E103512,ICD10CM,Diabetes_with_chronic_complication,cci
E103513,ICD10CM,Diabetes_with_chronic_complication,cci
E103519,ICD10CM,Diabetes_with_chronic_complication,cci
E10352,ICD10CM,Diabetes_with_chronic_complication,cci
E103521,ICD10CM,Diabetes_with_chronic_complication,cci
E103522,ICD10CM,Diabetes_with_chronic_complication,cci
E103523,ICD10CM,Diabetes_with_chronic_complication,cci
E103529,ICD10CM,Diabetes_with_chronic_complication,cci
E10353,ICD10CM,Diabetes_with_chronic_complication,cci
E103531,ICD10CM,Diabetes_with_chronic_complication,cci
E103532,ICD10CM,Diabetes_with_chronic_complication,cci
E103533,ICD10CM,Diabetes_with_chronic_complication,cci
E103539,ICD10CM,Diabetes_with_chronic_complication,cci
E10354,ICD10CM,Diabetes_with_chronic_complication,cci
E103541,ICD10CM,Diabetes_with_chronic_complication,cci
E103542,ICD10CM,Diabetes_with_chronic_complication,cci
E103543,ICD10CM,Diabetes_with_chronic_complication,cci
E103549,ICD10CM,Diabetes_with_chronic_complication,cci
E10355,ICD10CM,Diabetes_with_chronic_complication,cci
E103551,ICD10CM,Diabetes_with_chronic_complication,cci
E103552,ICD10CM,Diabetes_with_chronic_complication,cci
E103553,ICD10CM,Diabetes_with_chronic_complication,cci
E103559,ICD10CM,Diabetes_with_chronic_complication,cci
E10359,ICD10CM,Diabetes_with_chronic_complication,cci
E103591,ICD10CM,Diabetes_with_chronic_complication,cci
E103592,ICD10CM,Diabetes_with_chronic_complication,cci
E103593,ICD10CM,Diabetes_with_chronic_complication,cci
E103599,ICD10CM,Diabetes_with_chronic_complication,cci
E1036,ICD10CM,Diabetes_with_chronic_complication,cci
E1037,ICD10CM,Diabetes_with_chronic_complication,cci
E1037X1,ICD10CM,Diabetes_with_chronic_complication,cci
E1037X2,ICD10CM,Diabetes_with_chronic_complication,cci
E1037X3,ICD10CM,Diabetes_with_chronic_complication,cci
E1037X9,ICD10CM,Diabetes_with_chronic_complication,cci
E1039,ICD10CM,Diabetes_with_chronic_complication,cci
E1040,ICD10CM,Diabetes_with_chronic_complication,cci
E1041,ICD10CM,Diabetes_with_chronic_complication,cci
E1042,ICD10CM,Diabetes_with_chronic_complication,cci
E1043,ICD10CM,Diabetes_with_chronic_complication,cci
E1044,ICD10CM,Diabetes_with_chronic_complication,cci
E1049,ICD10CM,Diabetes_with_chronic_complication,cci
E1051,ICD10CM,Diabetes_with_chronic_complication,cci
E1052,ICD10CM,Diabetes_with_chronic_complication,cci
E1059,ICD10CM,Diabetes_with_chronic_complication,cci
E1121,ICD10CM,Diabetes_with_chronic_complication,cci
E1122,ICD10CM,Diabetes_with_chronic_complication,cci
E1129,ICD10CM,Diabetes_with_chronic_complication,cci
E11311,ICD10CM,Diabetes_with_chronic_complication,cci
E11319,ICD10CM,Diabetes_with_chronic_complication,cci
E11321,ICD10CM,Diabetes_with_chronic_complication,cci
E113211,ICD10CM,Diabetes_with_chronic_complication,cci
E113212,ICD10CM,Diabetes_with_chronic_complication,cci
E113213,ICD10CM,Diabetes_with_chronic_complication,cci
E113219,ICD10CM,Diabetes_with_chronic_complication,cci
E11329,ICD10CM,Diabetes_with_chronic_complication,cci
E113291,ICD10CM,Diabetes_with_chronic_complication,cci
E113292,ICD10CM,Diabetes_with_chronic_complication,cci
E113293,ICD10CM,Diabetes_with_chronic_complication,cci
E113299,ICD10CM,Diabetes_with_chronic_complication,cci
E11331,ICD10CM,Diabetes_with_chronic_complication,cci
E113311,ICD10CM,Diabetes_with_chronic_complication,cci
E113312,ICD10CM,Diabetes_with_chronic_complication,cci
E113313,ICD10CM,Diabetes_with_chronic_complication,cci
E113319,ICD10CM,Diabetes_with_chronic_complication,cci
E11339,ICD10CM,Diabetes_with_chronic_complication,cci
E113391,ICD10CM,Diabetes_with_chronic_complication,cci
E113392,ICD10CM,Diabetes_with_chronic_complication,cci
E113393,ICD10CM,Diabetes_with_chronic_complication,cci
E113399,ICD10CM,Diabetes_with_chronic_complication,cci
E11341,ICD10CM,Diabetes_with_chronic_complication,cci
E113411,ICD10CM,Diabetes_with_chronic_complication,cci
E113412,ICD10CM,Diabetes_with_chronic_complication,cci
